
   244.92584,   14,   30
   244.92750,    9,   20
   244.92837,   24,   13
   244.92850,   25,   15
   244.93037,   12,   27
   244.93044,    9,   20
   244.93144,   10,   21
   244.93214,    9,   20
   244.93240,   24,   13
   244.93254,    3,    8
   244.93357,    7,   15
   244.93370,    8,   18
   244.93567,    8,   18
   244.93610,    9,   20
   244.93664,    8,   18
   244.93727,    9,   20
   244.93727,    7,   15
   244.93730,   41,   31
   244.93800,    8,   18
   244.93850,   41,   31
   244.94024,   41,   31
   244.94027,    9,   20
   244.94150,    9,   20
   244.94407,    9,   20
   244.94417,   25,   15
   244.94554,    3,    8
   244.94620,   41,   31
   244.94754,    7,   15
   244.94947,   19,    6
   244.95174,   28,   22
   244.95587,   23,   12
   244.95790,   41,   31
   244.95814,    3,    8
   244.96367,    8,   18
   244.97197,    8,   18
   244.97254,    3,    8
   244.97274,   11,   23
   244.97467,    9,   20
   244.97557,    8,   18
   244.97687,    4,    9
   244.97687,   25,   15
   244.97767,    9,   20
   244.97854,    8,   18
   244.97917,    9,   20
   244.97920,   11,   23
   244.97967,    8,   18
   244.98024,    9,   20
   244.98047,   10,   21
   244.98170,    9,   20
   244.98294,   19,    6
   244.98367,    9,   20
   244.98487,    9,   20
   244.98627,    9,   20
   244.98740,    9,   20
   244.98764,   12,   27
   244.98864,    9,   20
   244.98970,    6,   13
   244.99004,   28,   22
   244.99030,    9,   20
   244.99117,    3,    8
   244.99120,   10,   21
   244.99200,    9,   20
   244.99207,   19,    6
   244.99307,    8,   18
   244.99347,    9,   20
   244.99384,   38,   27
   244.99477,    9,   20
   244.99544,   23,   12
   244.99844,   16,    4
   245.00040,   28,   22
   245.00500,   25,   15
   245.00790,   28,   22
   245.00937,    6,   13
   245.01224,   28,   22
   245.01587,   28,   22
   245.01697,    8,   18
   245.01850,   11,   23
   245.02034,   41,   31
   245.02154,    9,   20
   245.02277,   29,   23
   245.02437,   13,   28
   245.02464,    9,   20
   245.02617,    9,   20
   245.02734,    9,   20
   245.02767,    3,    8
   245.02800,   43,   26
   245.02890,    9,   20
   245.02950,    6,   22
   245.03084,   13,   28
   245.03104,    9,   20
   245.03230,    9,   20
   245.03230,   41,   31
   245.03384,    9,   20
   245.03400,    8,   18
   245.03504,    9,   20
   245.03637,    9,   20
   245.03760,    8,   18
   245.03807,    9,   20
   245.03914,    9,   20
   245.04044,   30,   24
   245.04084,    9,   20
   245.04170,    8,   18
   245.04234,   19,    6
   245.04447,    9,   20
   245.04630,   16,    4
   245.05230,   16,    4
   245.05244,   14,   30
   245.05390,   23,   12
   245.05894,   14,   30
   245.05940,    9,   20
   245.06210,   28,   22
   245.06370,   19,    6
   245.06727,   41,   31
   245.06934,    8,   18
   245.07234,    8,   18
   245.07300,    9,   20
   245.07394,   11,   23
   245.07717,    9,   20
   245.07767,   25,   15
   245.07940,    9,   20
   245.08020,   30,   24
   245.08060,    9,   20
   245.08100,    8,   18
   245.08177,   30,   24
   245.08284,    9,   20
   245.08527,   14,   30
   245.08647,    9,   20
   245.08657,    8,   18
   245.08750,   41,   31
   245.08814,   41,   31
   245.08824,   21,   23
   245.08867,    9,   20
   245.08887,   19,    6
   245.08987,    9,   20
   245.09057,   12,    4
   245.09214,   41,   31
   245.09350,   10,   21
   245.09410,   41,   31
   245.09420,    9,   20
   245.09467,   25,   15
   245.09500,   16,    4
   245.09590,   41,   31
   245.09694,   41,   31
   245.09724,   28,   22
   245.09884,   11,   23
   245.10454,   30,   24
   245.10594,   41,   31
   245.11114,   12,   27
   245.11307,   41,   31
   245.11370,   28,   22
   245.11557,    3,    8
   245.12074,    9,   20
   245.12154,    8,   18
   245.12217,   41,   31
   245.12327,    4,    9
   245.12397,    9,   20
   245.12554,    9,   20
   245.12734,    9,   20
   245.12760,   14,   30
   245.12780,   19,    6
   245.12917,    9,   20
   245.13037,    9,   20
   245.13174,   21,   23
   245.13250,    9,   20
   245.13364,   25,   15
   245.13467,    9,   20
   245.13687,    9,   20
   245.13854,   41,   31
   245.13917,    9,   20
   245.14090,    9,   20
   245.14204,    9,   20
   245.14337,   10,   21
   245.14367,    9,   20
   245.14487,   21,   23
   245.14540,   28,   22
   245.14590,    9,   20
   245.14650,   25,   15
   245.14800,   43,   26
   245.15007,   41,   31
   245.15157,    8,   18
   245.16284,   12,   27
   245.16397,   28,   22
   245.16894,   12,   27
   245.16977,   24,   13
   245.17070,    9,   20
   245.17250,    3,    8
   245.17277,    4,    9
   245.17280,   28,   22
   245.17364,    9,   20
   245.17540,    9,   20
   245.17570,   25,   15
   245.17664,    9,   20
   245.17770,    9,   20
   245.17867,    8,   18
   245.17950,    9,   20
   245.18094,    9,   20
   245.18194,   41,   31
   245.18290,   21,   11
   245.18304,    9,   20
   245.18370,    4,    9
   245.18400,    8,   18
   245.18430,    9,   20
   245.18517,   30,   24
   245.18517,   41,   31
   245.18524,   21,   23
   245.18594,    9,   20
   245.18694,    9,   20
   245.18827,    8,   18
   245.18830,    9,   20
   245.18917,   41,   31
   245.18927,   11,   23
   245.18980,    9,   20
   245.19190,   10,   21
   245.19227,    9,   20
   245.19257,    8,   18
   245.19390,   21,   23
   245.19394,   13,   28
   245.19450,    9,   20
   245.19530,   12,   27
   245.19564,   14,   30
   245.19907,   16,    4
   245.20244,   41,   31
   245.20334,   25,   15
   245.20814,   28,   22
   245.21320,    8,   18
   245.21960,    8,   18
   245.22100,    9,   20
   245.22294,   28,   22
   245.22434,    9,   20
   245.22614,    9,   20
   245.22634,   24,   13
   245.22660,    7,   15
   245.22724,    9,   20
   245.22850,   41,   31
   245.22900,   21,   23
   245.22974,    9,   20
   245.23110,    9,   20
   245.23110,   21,   23
   245.23264,    9,   20
   245.23347,    8,   18
   245.23374,    9,   20
   245.23460,   41,   31
   245.23520,   25,   15
   245.23597,    9,   20
   245.23607,   21,   23
   245.23767,    9,   20
   245.23880,    9,   20
   245.23980,   41,   31
   245.23984,    9,   20
   245.24070,   41,   31
   245.24097,   10,   21
   245.24197,   12,   27
   245.24237,    7,   15
   245.24367,    9,   20
   245.24427,   21,   21
   245.24774,    8,   18
   245.25127,   12,    4
   245.25350,    7,   15
   245.25497,   10,   21
   245.26484,   41,   31
   245.26937,   38,   27
   245.27070,   24,   13
   245.27080,    9,   20
   245.27144,   10,   21
   245.27257,   41,   31
   245.27344,    9,   20
   245.27367,    7,   15
   245.27597,   21,   23
   245.27690,   41,   31
   245.27730,    4,    9
   245.27767,    9,   20
   245.27817,   21,   23
   245.27890,    8,   18
   245.27894,   24,   13
   245.27937,   11,   23
   245.28037,   41,   31
   245.28130,    9,   20
   245.28137,    8,   18
   245.28200,   21,   11
   245.28280,    9,   20
   245.28350,    4,    9
   245.28447,    9,   20
   245.28597,   41,   31
   245.28674,    9,   20
   245.28764,   41,   31
   245.28787,   21,   23
   245.28804,   28,   22
   245.28857,    9,   20
   245.28957,   21,   23
   245.29024,    9,   20
   245.29040,    8,   18
   245.29150,    9,   20
   245.29200,    8,   18
   245.29300,    9,   20
   245.29460,    9,   20
   245.29460,   41,   31
   245.29950,   24,   13
   245.30587,    7,   15
   245.31074,   28,   22
   245.31224,    9,   20
   245.31704,   19,    6
   245.31774,   24,   13
   245.32100,    9,   20
   245.32107,    8,   18
   245.32180,   41,   31
   245.32210,   28,   22
   245.32237,    9,   20
   245.32450,    9,   20
   245.32557,    9,   20
   245.32660,    9,   20
   245.32674,   25,   15
   245.32844,   21,   23
   245.32897,    9,   20
   245.33024,    9,   20
   245.33107,   10,   21
   245.33127,    9,   20
   245.33157,   14,   30
   245.33280,   12,   27
   245.33420,    9,   20
   245.33604,    7,   15
   245.33680,    9,   20
   245.33840,    9,   20
   245.34034,   24,   13
   245.34064,    9,   20
   245.34330,   10,   21
   245.34394,    9,   20
   245.34467,   41,   31
   245.34554,    9,   20
   245.34644,   14,   30
   245.35084,    8,   18
   245.35140,    7,   15
   245.35384,   28,   22
   245.35514,    8,   18
   245.35767,   30,   24
   245.36210,   12,   27
   245.36314,   24,   13
   245.36374,   30,   24
   245.36577,   28,   22
   245.37067,    9,   20
   245.37244,    9,   20
   245.37337,    4,    9
   245.37447,    9,   20
   245.37537,   24,   13
   245.37647,   41,   31
   245.37750,    9,   20
   245.37777,   28,   22
   245.37847,   41,   31
   245.37877,   21,   23
   245.37924,    9,   20
   245.38137,    9,   20
   245.38274,    9,   20
   245.38287,    8,   18
   245.38417,    4,    9
   245.38537,    8,   18
   245.38557,    9,   20
   245.38560,   30,   24
   245.38714,    8,   18
   245.38754,    9,   20
   245.38867,   41,   31
   245.38937,    9,   20
   245.39050,   30,   24
   245.39054,    6,   22
   245.39160,    9,   20
   245.39217,   21,   23
   245.39224,   41,   31
   245.39264,   10,   21
   245.39334,   28,   22
   245.39470,    9,   20
   245.40110,   16,    4
   245.40314,   28,   22
   245.41454,    8,   18
   245.42064,    9,   20
   245.42214,    8,   18
   245.42234,   14,   30
   245.42260,    9,   20
   245.42297,   10,   21
   245.42427,    9,   20
   245.42550,    9,   20
   245.42594,   25,   15
   245.42647,   41,   31
   245.42714,    9,   20
   245.42760,    8,   18
   245.42810,    4,    9
   245.42880,   25,   15
   245.42914,    6,    5
   245.42920,   24,   13
   245.43007,   41,   31
   245.43090,    9,   20
   245.43110,   20,   11
   245.43170,    4,    9
   245.43284,    9,   20
   245.43474,    9,   20
   245.43480,   20,   11
   245.43630,   19,    6
   245.43684,    9,   20
   245.43734,   12,   27
   245.43877,    9,   20
   245.43954,   16,    4
   245.44007,    9,   20
   245.44127,    9,   20
   245.44210,   41,   31
   245.44257,   27,   22
   245.44337,    8,   18
   245.44400,   12,   27
   245.44444,   23,   12
   245.44464,    9,   20
   245.44560,   16,    4
   245.44774,   23,   12
   245.44870,   10,   21
   245.45057,   19,    6
   245.45647,   28,   22
   245.46167,   12,   27
   245.46264,    8,   18
   245.46494,   28,   22
   245.47067,    9,   20
   245.47257,    9,   20
   245.47380,   41,   31
   245.47554,    9,   20
   245.47734,    9,   20
   245.47894,    9,   20
   245.47937,    8,   18
   245.48044,    9,   20
   245.48050,    8,   18
   245.48127,   23,   12
   245.48344,    9,   20
   245.48480,    9,   20
   245.48517,   19,    6
   245.48970,   41,   31
   245.48970,    9,   20
   245.48990,   10,   21
   245.49124,   28,   22
   245.49184,    9,   20
   245.49244,    9,   20
   245.49334,   41,   31
   245.49360,    7,   15
   245.49487,    9,   20
   245.49784,   28,   22
   245.50427,   19,    6
   245.50670,   41,   31
   245.50777,    1,    5
   245.50824,   28,   22
   245.50954,    8,   18
   245.51687,   12,   27
   245.52050,    9,   20
   245.52284,    9,   20
   245.52444,   12,    4
   245.52504,    9,   20
   245.52704,    9,   20
   245.52790,   41,   31
   245.52877,    9,   20
   245.53014,    9,   20
   245.53177,    9,   20
   245.53177,   41,   31
   245.53287,    9,   20
   245.53360,    6,   13
   245.53420,    9,   20
   245.53507,   23,   12
   245.53567,    8,   18
   245.53704,   19,    6
   245.53754,    9,   20
   245.53910,   19,    6
   245.53910,    9,   20
   245.53990,   12,   27
   245.54064,   23,   12
   245.54127,    9,   20
   245.54144,   25,   15
   245.54240,    9,   20
   245.54277,   19,    6
   245.54320,    7,   15
   245.54424,   11,   23
   245.54494,    9,   20
   245.54754,   19,   28
   245.55014,   28,   22
   245.55140,   23,   12
   245.55650,   23,   12
   245.55954,   13,   28
   245.56377,    8,   18
   245.56400,    3,    8
   245.56577,   28,   22
   245.56764,   19,   28
   245.56860,   12,   27
   245.56934,   11,   23
   245.57084,    9,   20
   245.57217,   12,   27
   245.57324,    9,   20
   245.57497,    9,   20
   245.57507,   14,   30
   245.57560,   28,   22
   245.57587,   14,   30
   245.57614,    4,    9
   245.57624,    7,   15
   245.57747,    9,   20
   245.57787,   25,   15
   245.57904,    9,   20
   245.58037,   41,   31
   245.58137,    9,   20
   245.58207,   41,   31
   245.58210,   30,   24
   245.58264,   41,   31
   245.58327,   23,   12
   245.58497,   41,   31
   245.58567,    9,   20
   245.58567,    6,   22
   245.58720,    9,   20
   245.58860,   41,   31
   245.58924,    9,   20
   245.59004,   22,   12
   245.59144,   41,   31
   245.59164,    9,   20
   245.59264,   21,   23
   245.59304,    3,    8
   245.59387,    9,   20
   245.59447,   16,    4
   245.59450,    8,   18
   245.59514,    9,   20
   245.59594,   10,   21
   245.59764,   12,   27
   245.59787,    8,   18
   245.59894,   41,   31
   245.59930,   19,   28
   245.60510,   19,   28
   245.60647,   28,   22
   245.61130,   12,   27
   245.61360,   41,   31
   245.61494,   19,    6
   245.61494,   24,   13
   245.61850,   13,   28
   245.62224,    9,   20
   245.62290,   25,   15
   245.62354,    3,    8
   245.62377,   41,   31
   245.62487,    9,   20
   245.62517,   10,   21
   245.62540,    4,    9
   245.62657,   11,   23
   245.62667,   41,   31
   245.62667,    9,   20
   245.62734,   25,   15
   245.62737,   12,   27
   245.62834,   23,   12
   245.62834,    9,   20
   245.62890,   41,   31
   245.63027,   41,   31
   245.63040,   21,   11
   245.63110,    9,   20
   245.63367,    8,   18
   245.63387,    9,   20
   245.63454,   41,   31
   245.63514,    9,   20
   245.63724,    9,   20
   245.63747,    8,   18
   245.63954,    9,   20
   245.63987,   28,   22
   245.63990,   10,   21
   245.64207,   41,   31
   245.64240,    9,   20
   245.64447,    9,   20
   245.64587,    3,    8
   245.64824,   14,   30
   245.65524,   28,   22
   245.66057,   19,   28
   245.66274,   41,   31
   245.66680,   41,   31
   245.66757,    8,   18
   245.67077,    3,    8
   245.67097,   13,   28
   245.67204,    9,   20
   245.67247,   24,   13
   245.67380,    9,   20
   245.67487,   41,   31
   245.67604,    9,   20
   245.67634,   25,   15
   245.67717,    7,   15
   245.67760,    9,   20
   245.67890,    9,   20
   245.67967,   41,   31
   245.68110,    9,   20
   245.68217,   41,   31
   245.68434,    9,   20
   245.68457,   23,   12
   245.68604,    9,   20
   245.68710,    9,   20
   245.68964,   23,   12
   245.68997,    9,   20
   245.69047,   11,   23
   245.69050,    8,   18
   245.69137,   23,   12
   245.69200,    9,   20
   245.69204,   10,   21
   245.69327,   41,   31
   245.69514,    9,   20
   245.69660,    6,   22
   245.69860,   19,    6
   245.70050,   16,    4
   245.70124,    8,   18
   245.70230,   28,   22
   245.70334,   12,   27
   245.70700,   13,   28
   245.71084,   11,   23
   245.71370,   28,   22
   245.72120,   30,   24
   245.72254,    9,   20
   245.72337,    2,   12
   245.72524,    4,    9
   245.72720,   41,   31
   245.72764,    9,   20
   245.72887,    9,   20
   245.73044,    9,   20
   245.73264,    9,   20
   245.73380,    8,   18
   245.73447,    8,   18
   245.73474,    9,   20
   245.73540,   41,   31
   245.73700,    9,   20
   245.73744,   41,   31
   245.73990,   41,   31
   245.74060,    9,   20
   245.74094,    8,   18
   245.74140,   19,    6
   245.74190,   41,   31
   245.74194,   12,   27
   245.74287,    9,   20
   245.74340,   23,   12
   245.74377,   16,    4
   245.74574,    6,   22
   245.74687,    9,   20
   245.74880,   11,   23
   245.74950,    3,    8
   245.75164,   12,   27
   245.75430,    6,   13
   245.75527,   28,   22
   245.76064,    6,   13
   245.76420,    8,   18
   245.76904,    8,   18
   245.77230,   30,   24
   245.77387,   28,   22
   245.77484,    9,   20
   245.77497,   23,   12
   245.77790,    9,   20
   245.77960,   41,   31
   245.78117,    9,   20
   245.78230,    9,   20
   245.78257,   19,   28
   245.78377,    9,   20
   245.78474,   41,   31
   245.78547,    9,   20
   245.78647,    8,   18
   245.78690,   20,   11
   245.78920,    9,   20
   245.79084,   41,   31
   245.79147,   16,    4
   245.79207,    9,   20
   245.79357,    9,   20
   245.79410,   12,   27
   245.79464,    7,   15
   245.79477,   28,   22
   245.79570,    9,   20
   245.79677,   41,   31
   245.79824,   10,   21
   245.79917,   25,   15
   245.80020,    8,   18
   245.80574,   28,   22
   245.80667,   11,   23
   245.80680,   12,   27
   245.81284,   24,   13
   245.81864,   27,   22
   245.82074,    9,   20
   245.82260,    9,   20
   245.82474,    9,   20
   245.82570,    8,   18
   245.82634,    9,   20
   245.82690,   41,   31
   245.82780,    9,   20
   245.82910,   45,   15
   245.82994,    9,   20
   245.83077,    8,   18
   245.83270,   41,   31
   245.83327,    9,   20
   245.83344,   19,    6
   245.83497,    9,   20
   245.83600,   14,   30
   245.83680,   10,   21
   245.83724,    9,   20
   245.83897,    9,   20
   245.83934,   21,   23
   245.83954,    6,   13
   245.84077,    9,   20
   245.84227,    9,   20
   245.84357,    9,   20
   245.84467,    9,   20
   245.84527,   28,   22
   245.84560,   25,   15
   245.84704,    2,   12
   245.84850,   19,    6
   245.85017,   39,    4
   245.85137,   12,   27
   245.85530,   10,   21
   245.86280,    8,   18
   245.86364,   28,   22
   245.86697,   24,   13
   245.86907,   11,   23
   245.87054,   24,   13
   245.87104,    9,   20
   245.87150,   13,   28
   245.87257,    9,   20
   245.87414,    9,   20
   245.87434,    3,    8
   245.87454,   41,   31
   245.87484,    4,    9
   245.87677,    9,   20
   245.87800,   25,   15
   245.87910,   21,   23
   245.87944,    9,   20
   245.88037,    3,    8
   245.88074,    2,   12
   245.88190,   41,   31
   245.88220,    9,   20
   245.88407,   21,   11
   245.88500,    3,    8
   245.88544,    9,   20
   245.88637,   41,   31
   245.88770,   43,   26
   245.88844,   41,   31
   245.88874,    9,   20
   245.88884,   23,   12
   245.88934,   10,   21
   245.88994,    9,   20
   245.89114,    9,   20
   245.89220,   14,   30
   245.89234,   28,   22
   245.89334,    9,   20
   245.89550,    9,   20
   245.89637,   12,   27
   245.89750,   23,   12
   245.89824,    8,   18
   245.89974,   43,   26
   245.89977,   28,   22
   245.91530,   11,   23
   245.91754,   23,   12
   245.91910,   12,   27
   245.92094,    9,   20
   245.92327,   13,   28
   245.92360,    9,   20
   245.92534,    9,   20
   245.92647,    9,   20
   245.92710,    4,    9
   245.92744,    9,   20
   245.92964,    9,   20
   245.93137,    9,   20
   245.93307,    4,    9
   245.93357,    9,   20
   245.93374,    8,   18
   245.93457,   25,   15
   245.93504,    9,   20
   245.93527,   41,   31
   245.93634,    9,   20
   245.93780,    9,   20
   245.93810,   20,   11
   245.94077,    9,   20
   245.94174,   41,   31
   245.94234,    9,   20
   245.94300,    7,   15
   245.94367,   28,   22
   245.94404,    9,   20
   245.94477,   38,   27
   245.94504,   11,   23
   245.94557,    9,   20
   245.95140,   30,   24
   245.95157,   13,   28
   245.95234,   13,   28
   245.95410,   28,   22
   245.95544,   42,   26
   245.95724,   24,   13
   245.95814,    8,   18
   245.95837,    3,    8
   245.95907,   11,   23
   245.96050,   24,   13
   245.96394,   24,   13
   245.97074,    9,   20
   245.97147,    3,    8
   245.97164,   14,   30
   245.97260,    9,   20
   245.97294,   11,   23
   245.97437,    8,   18
   245.97444,   41,   31
   245.97520,   41,   31
   245.97580,    3,    8
   245.97590,    9,   20
   245.97744,    9,   20
   245.97914,    9,   20
   245.98034,   10,   21
   245.98077,    9,   20
   245.98137,   23,   12
   245.98194,    9,   20
   245.98350,   16,    4
   245.98540,    9,   20
   245.98740,   12,   27
   245.98740,    9,   20
   245.98887,    9,   20
   245.99004,    9,   20
   245.99014,    8,   18
   245.99064,   30,   24
   245.99130,    9,   20
   245.99207,   28,   22
   245.99300,    9,   20
   245.99417,    8,   18
   245.99574,   41,   31
   245.99800,   28,   22
   246.00034,    3,    8
   246.00144,    3,    8
   246.00327,   24,   13
   246.00440,   28,   22
   246.00457,    3,    8
   246.00544,    3,    8
   246.00754,   24,   13
   246.01064,   24,   13
   246.01284,   19,    6
   246.01454,   24,   13
   246.02067,    9,   20
   246.02254,    9,   20
   246.02420,   30,   24
   246.02590,   41,   31
   246.02687,   12,   27
   246.02747,    9,   20
   246.02834,    8,   18
   246.02867,    3,    8
   246.02950,   25,   15
   246.02970,    9,   20
   246.03137,    9,   20
   246.03294,    9,   20
   246.03360,    8,   18
   246.03414,    9,   20
   246.03454,   14,   30
   246.03537,    9,   20
   246.03647,   16,    4
   246.03697,   25,   15
   246.03737,    9,   20
   246.03784,   25,   15
   246.03897,    9,   20
   246.03974,   21,   23
   246.04037,    9,   20
   246.04184,    9,   20
   246.04304,    9,   20
   246.04417,    9,   20
   246.04547,    9,   20
   246.04720,    7,   15
   246.05074,    8,   18
   246.05157,   12,   27
   246.05500,   39,    4
   246.05557,   41,   31
   246.05777,   28,   22
   246.05834,    8,   18
   246.05864,   24,   13
   246.06130,   28,   22
   246.06267,   24,   13
   246.06580,   24,   13
   246.06787,   28,   22
   246.06880,   24,   13
   246.07077,    9,   20
   246.07344,    8,   18
   246.07374,   19,    6
   246.07597,   11,   23
   246.07657,    9,   20
   246.07714,   41,   31
   246.07864,    9,   20
   246.07950,   41,   31
   246.08097,    9,   20
   246.08124,   25,   15
   246.08147,   41,   31
   246.08250,   16,    4
   246.08324,   41,   31
   246.08387,    4,    9
   246.08447,   41,   31
   246.08447,    9,   20
   246.08570,    9,   20
   246.08764,    9,   20
   246.08864,   19,    6
   246.08914,    9,   20
   246.09114,   41,   31
   246.09144,    9,   20
   246.09314,   41,   31
   246.09364,    9,   20
   246.09410,    8,   18
   246.09507,   41,   31
   246.09540,   10,   21
   246.09677,    8,   18
   246.09850,   41,   31
   246.09947,   23,   12
   246.10310,   16,    4
   246.10400,   23,   12
   246.10730,   28,   22
   246.11020,   10,   21
   246.11257,   28,   22
   246.11364,   11,   23
   246.11854,   11,   23
   246.11944,   28,   22
   246.12157,   39,    4
   246.12164,    9,   20
   246.12207,    8,   18
   246.12334,    9,   20
   246.12404,   13,   28
   246.12510,    9,   20
   246.12684,    9,   20
   246.12800,   24,   13
   246.12917,   41,   31
   246.12917,    9,   20
   246.13104,   25,   15
   246.13130,    3,    8
   246.13230,   41,   31
   246.13297,    9,   20
   246.13507,    9,   20
   246.13530,   19,    6
   246.13557,   41,   31
   246.13667,    9,   20
   246.13860,    9,   20
   246.14107,    9,   20
   246.14234,   12,   27
   246.14274,    9,   20
   246.14390,    9,   20
   246.14470,   25,   15
   246.14610,   12,   27
   246.14904,   19,    6
   246.14937,   30,   24
   246.14964,   23,   12
   246.15230,    8,   18
   246.15770,   28,   22
   246.16310,   41,   31
   246.16414,   10,   21
   246.16577,   41,   31
   246.16900,   28,   22
   246.17304,    9,   20
   246.17514,   41,   31
   246.17627,   25,   15
   246.17650,    9,   20
   246.17780,    9,   20
   246.17797,    8,   18
   246.17947,    9,   20
   246.18157,    9,   20
   246.18347,    9,   20
   246.18427,   10,   21
   246.18477,   14,   30
   246.18527,    9,   20
   246.18594,   41,   31
   246.18624,   28,   22
   246.18667,    9,   20
   246.18830,   28,   22
   246.18894,    9,   20
   246.19010,   16,    4
   246.19127,    9,   20
   246.19187,   14,   30
   246.19217,   41,   31
   246.19304,    9,   20
   246.19424,    9,   20
   246.19504,   20,   11
   246.19557,    9,   20
   246.19660,   25,   15
   246.19684,   28,   22
   246.19917,    8,   18
   246.20230,    3,    8
   246.20320,   28,   22
   246.20507,    9,   20
   246.20574,   24,   13
   246.20710,   28,   22
   246.20924,   24,   13
   246.21044,   13,   28
   246.21244,   24,   13
   246.21407,   28,   22
   246.21614,   24,   13
   246.21767,    8,   18
   246.21847,    3,    8
   246.21917,    8,   18
   246.22090,    9,   20
   246.22317,    9,   20
   246.22534,    7,   15
   246.22564,    9,   20
   246.22680,    9,   20
   246.22860,    9,   20
   246.22910,   25,   15
